"ResponseId","Finished","Progress","StartDate","EndDate","RecordedDate","DurationSec","LOIYES","RESID","AGE18","ZIPCODE","ZONE","STORMDATE1","STORMDATE2","INCHES","INCHES_4CAT","COMP1","COMP2","COMP3","COMP4","TRAVEL","NOTRAVEL","NOTRAVEL_1","NOTRAVEL_2","NOTRAVEL_3","NOTRAVEL_4","NOTRAVEL_5","NOTRAVEL_5_TEXT","PURPOSE","PURPOSE_1","PURPOSE_2","PURPOSE_3","PURPOSE_4","PURPOSE_5","PURPOSE_6","PURPOSE_7","PURPOSE_8","PURPOSE_9","PURPOSE_10","PURPOSE_11","PURPOSE_12","PURPOSE_12_TEXT","MODE","MODE_1","MODE_2","MODE_3","MODE_4","MODE_5","MODE_6","MODE_7","MODE_8","MODE_9","MODE_9_TEXT","CHANGE","CHANGE_1","CHANGE_2","CHANGE_3","CHANGE_4","CHANGE_5","CHANGE_6","CHANGE_7","CHANGE_7_TEXT","SAT_TRANSPORT_1","SAT_TRANSPORT_2","SAT_TRANSPORT_3","SAT_TRANSPORT_4","SAT_TRANSPORT_5","SAT_TRANSPORT_6","SAT_GROUP_1","SAT_GROUP_2","SAT_GROUP_3","SAT_GROUP_4","SATISFACTION","LOC_BETTER","LOC_WORSE","HEAR","INFO","INFO_1","INFO_2","INFO_3","INFO_4","INFO_5","INFO_6","INFO_7","INFO_8","INFO_9","INFO_10","INFO_11","INFO_DETAIL_1","INFO_DETAIL_2","INFO_DETAIL_3","INFO_DETAIL_4","INFO_DETAIL_5","INFO_DETAIL_6","INFO_DETAIL_7","INFO_DETAIL_8","INFO_DETAIL_9","INFO_DETAIL_10","INFO_DETAIL_11","APP","APP_USES","APP_FEEDBACK","PRIORITY_TRANSPORT_1","PRIORITY_TRANSPORT_2","PRIORITY_TRANSPORT_3","PRIORITY_TRANSPORT_5","PRIORITY_TRANSPORT_6","PRIORITY_TRANSPORT_7","PRIORITY_PLACES_1","PRIORITY_PLACES_2","PRIORITY_PLACES_3","PRIORITY_PLACES_4","PRIORITY_PLACES_5","PRIORITY_PLACES_6","AGE","AGE_6CAT","AGE_5CAT","AGE_4CAT","GENDER","GENDER_2CAT","GENDER_5_TEXT","RACEETH","RACE_2CAT","RACEETH_9_TEXT","STUD","EDUC","EDUC_4CAT","EDUC_3CAT","WORK","HHINC","HHINC_9CAT","HHINC_6CAT","HHINC_3CAT","HOME1","HOME1_9_TEXT","HOME1_8CAT","HOME1_5CAT","HOME1_4CAT","HOME1_2CAT","HOME2","ADULTS","ADULTS_NUM","CHILDREN","CHILDREN_NUM","BIKES","BIKES_NUM","CARS","CARS_NUM","END","AverageIndex","StormEventIndex","StormEventDurationHours","exceptional","acceptable","unacceptable"
"R_1SodGAMStvElV3f",TRUE,100,2024-02-12 21:42:51,2024-02-12 21:56:25,2024-02-12 21:56:26,813,"Accept","Yes","Yes","84627","F",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","Somewhat more","Somewhat longer","About the same","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s),Civic or religious activities",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I did more activities / made more trips before the storm arrived.,I canceled some of my planned activities / trips.,I changed the time-of-day when I did some activities / trips.,I traveled more slowly or cautiously than normal.",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"",NA,"4","2","1",NA,NA,NA,"5","3","5","Neither satisfied nor dissatisfied","89 was kept clear in our area","our side street was not cleared as much as we would have liked, but it was adequate. ","A great deal","TV,Radio,Online",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Accu Weather","KSL, KMTI","","","","","KSL weather app. Weather channel radar.","","","","","Yes, a lot","Especially during storm I check the traffic camaras to see road conditions and location of snow plows.","Quite often camaras are out. When there are so few in our county, having one go out is a big deal.","1","2","4","3","5","6","3","1","6","2","4","5",67,"65-84","65+","65+","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","4",4,"2",2,"4",4,"4",4,"",0,0,0,100,0,0
"R_5DUTMF0scCl7kgi",TRUE,100,2024-02-12 21:52:09,2024-02-12 22:04:43,2024-02-12 22:04:44,754,"Accept","Yes","Yes","84720","F",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","About the same","Somewhat shorter","About the same","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,"4","3",NA,NA,NA,"3","3","3","4","Somewhat satisfied","Royal Hunt Drive","Cove Drive","A little","Word-of-mouth",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","","","","","","","","","Mom","","No","","","2","1","3","5","4","6","2","1","6","3","4","5",20,"18-24","18-24","18-34","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","Less than $10,000","0-10","0-25","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","5",5,"3",3,"3",3,"3",3,"",0.06,0.646666666666667,3.5,68.4833333333333,30.3033333333333,1.21333333333333
"R_7hRvuans4xeSxKc",TRUE,100,2024-02-13 01:30:41,2024-02-13 01:48:21,2024-02-13 01:48:21,1059,"Accept","Yes","Yes","84720","F",2024-02-08,2024-02-09,"3 inches","Moderate Snowfall","About the same","Somewhat longer","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",NA,"5","5",NA,NA,NA,NA,NA,NA,NA,"Extremely dissatisfied","Our main street in Cedar City was cleared and our home street was cleared very early in the morning allowing me to get to the grocery store with no issues.","I did not encounter any roads that were worse off than expected. ","A lot","TV,App",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fox 13","","","","weather app","","","","","","","Yes, a little","I was looking up road conditions for SR 14. I wanted to check the cameras to see how much snow had accumulated on the road and off the road. At the time I checked, SR 14 was clear.  ","While I was checking some of the cameras, I noticed a couple of the cameras were not working or I was unable to see the road condition. ","1","2","3","5","4","6","2","1","6","4","3","5",62,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$75,000 to $99,999","75-100","75-100","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"0",0,"2",2,"",0.06,0.646666666666667,3.5,68.4833333333333,30.3033333333333,1.21333333333333
"R_6EskM2p4MktIEuF",TRUE,100,2024-02-13 03:15:39,2024-02-13 03:21:49,2024-02-13 03:21:50,370,"Accept","Yes","Yes","84721","F",2024-02-08,2024-02-09,"2 inches","Moderate Snowfall","Somewhat less","Somewhat shorter","Somewhat less","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","2","3","2","2","3","2","3","3","1","2","Somewhat dissatisfied","It was still icy","Sidewalks and side streets 
","A little","TV,Alert",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Weather","","","","","County","","","","","","No","","","2","1","3","4","5","6","3","1","6","4","2","5",51,"45-64","45-64","50-64","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$25,000 to $34,999","25-35","25-50","0-50","Building with 5 to 9 apartments/condos","","Apt5-9","Apt5+","Apartment","Other","Rented","3",3,"1",1,"1",1,"2",2,"It was very nice thank you
",0.09,0.97,5.25,52.725,45.455,1.82
"R_1o1n99VQMmkMUXm",TRUE,100,2024-02-13 04:43:47,2024-02-13 04:58:50,2024-02-13 04:58:50,902,"Accept","Yes","Yes","84662","F",2024-02-08,2024-02-09,"7-11 inches","Extreme Snowfall","Somewhat more","Somewhat longer","Somewhat more","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Work- or school-related activities,Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s)",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I waited until after the storm to do some activities / trips.,I traveled more slowly or cautiously than normal.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"","4","3","4","5",NA,NA,"4","5","3","4","Somewhat satisfied","Highway 89 and Spanish Fork canyon were better than they have been in the past but I drove on both in the beginning stages of the storms. I didn’t drive during the worst of it. ","Snow College in Ephraim has excellent snow  removal as well as cache valley bank in Ephraim. Terrals grocery and North Sanpete HS in Mt Pleasant also did great with prompt, efficient snow removal. ","A moderate amount","TV,Online,Word-of-mouth",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Fox 13","","","","","","The weather app and UDOT","","","Work colleagues and family members","","Yes, a little","I love the live cams for road conditions and road closure alerts. ","I really appreciate the app. My family and I have utilized it many times since it became available. It is a very vital and useful tool. ","1","2","4","5","3","6","2","1","6","3","5","4",46,"45-64","45-64","35-49","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$75,000 to $99,999","75-100","75-100","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"2",2,"4",4,"3",3,"",0,0,0,100,0,0
"R_5NcJOVfXjtKwkI9",TRUE,100,2024-02-13 09:22:24,2024-02-13 09:27:47,2024-02-13 09:27:48,322,"Accept","Yes","Yes","84647","F",2024-02-08,2024-02-09,"1 foot or more","Extreme Snowfall","Somewhat more","About the same","About the same","Much worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Attend school,Work- or school-related activities,Eat meal at restaurant,Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s),Other errands or appointments (bank, professional office, doctor/dentist, etc.),Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.),Social or entertainment activities (friends/relatives, movie, etc.)",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"","Walk,Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I changed the time-of-day when I did some activities / trips.,I traveled more slowly or cautiously than normal.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"","4","5","2","1",NA,"1","4","4","5",NA,"Neither satisfied nor dissatisfied","i-15 ","santaquin","A moderate amount","App,Social media,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"","","","","weather","","","tiktok","","coworkers","","No","","","2","1","4","5","3","6","4","1","6","2","5","3",19,"18-24","18-24","18-34","Female","Female","","White or Caucasian","White","","Yes","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$10,000 to $14,999","10-15","0-25","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"0",0,"5+",5,"5+",5,"",0,0,0,100,0,0
"R_348JVfCPBjlxu9P",TRUE,100,2024-02-13 10:13:10,2024-02-13 10:21:04,2024-02-13 10:21:05,474,"Accept","Yes","Yes","84654","F",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","About the same","Somewhat longer","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","4","4","3","4","3","3","4","3","3","5","Neither satisfied nor dissatisfied","The major highway was well maintained ","The local roads could have use a little more attention ","A lot","Alert,Online",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","","","","","Alexa","Weather ","","","","","No","","","2","1","3","5","4","6","4","1","6","5","2","3",35,"35-44","35-44","35-49","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$35,000 to $49,999","35-50","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"4",4,"5+",5,"2",2,"",0.113333333333333,3.47,19.6666666666667,50.8766666666667,47.4,1.72333333333333
"R_1CwGRs69ZeSNXiE",TRUE,100,2024-02-13 10:46:29,2024-02-13 10:52:25,2024-02-13 10:52:26,356,"Accept","Yes","Yes","84643","F",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","Somewhat less","Somewhat shorter","Somewhat less","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc),Social or entertainment activities (friends/relatives, movie, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","4","4","4","4","4","4","4","4","4","4","Somewhat satisfied","I don't know","I don't know","A little","Social media,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"","","","","","","","Facebook ","","Family","","No","","","3","1","2","5","4","6","3","2","4","5","1","6",38,"35-44","35-44","35-49","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$25,000 to $34,999","25-35","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","4",4,"0",0,"1",1,"3",3,"",0,0,0,100,0,0
"R_3Ej40VKQSlPclXQ",TRUE,100,2024-02-13 10:47:46,2024-02-13 10:55:10,2024-02-13 10:55:11,443,"Accept","Yes","Yes","84721","F",2024-02-08,2024-02-09,"3 inches","Moderate Snowfall","Somewhat more","About the same","Somewhat more","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","5","4","2","2",NA,NA,"3","3","4","5","Somewhat satisfied","The freeway (I-15) was very clear and that was nice.","My home street is rural and it was very icy.","A moderate amount","App,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","","","","weather.com","","","","","my wife","","No","","","1","2","3","5","6","4","2","1","5","6","3","4",47,"45-64","45-64","35-49","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$75,000 to $99,999","75-100","75-100","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","4",4,"1",1,"2",2,"3",3,"I think that Utah does a good job of clearing snow. I am a very cautious driver in the snow.",0.09,0.97,5.25,52.725,45.455,1.82
"R_71vB7dPiTpDNGhQ",TRUE,100,2024-02-13 11:20:51,2024-02-13 11:26:14,2024-02-13 11:26:14,322,"Accept","Yes","Yes","84720","F",2024-02-08,2024-02-09,"1 foot or more","Extreme Snowfall","Somewhat more","About the same","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Attend school,Eat meal at restaurant",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I changed the time-of-day when I did some activities / trips.,I traveled more slowly or cautiously than normal.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"","3","2","1","3","2","1","3","2","2","3","Somewhat dissatisfied","Highways","Neighborhoods","A lot","TV,App,Word-of-mouth",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"News","","","","Weather","","","","","Parents","","No","","","2","1","3","6","4","5","3","1","6","5","2","4",18,"18-24","18-24","18-34","Female","Female","",NA,"Non-White","","Yes","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes",NA,NA,NA,NA,"Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","4",4,"0",0,"1",1,"5+",5,"",0.06,0.646666666666667,3.5,68.4833333333333,30.3033333333333,1.21333333333333
"R_6nCQ4TbQbwLfc35",TRUE,100,2024-02-13 14:15:43,2024-02-13 14:22:03,2024-02-13 14:22:04,380,"Accept","Yes","Yes","84721","F",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","About the same","About the same","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s)",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","3","3","3",NA,NA,"3","3","2","2",NA,"Neither satisfied nor dissatisfied","Main Street in cedar had some snow briefly but the plows do good!","Halivah area where I live was worse","A little","Online,Social media,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"","","","","","","Weather site","Heard over snap","","My spouse","","No","","","1","2","3","4","6","5","4","1","6","3","2","5",20,"18-24","18-24","18-34","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, attached to other houses (row house)","","SFatt","SFatt","SFatt","Other","Rented","2",2,"0",0,"2",2,"2",2,"Great survey!",0.09,0.97,5.25,52.725,45.455,1.82
"R_56IL6LhbKqvvri1",TRUE,100,2024-02-13 15:01:47,2024-02-13 15:09:58,2024-02-13 15:09:59,491,"Accept","Yes","Yes","84622","F",2024-02-08,2024-02-09,"2 inches","Moderate Snowfall","Much less","Somewhat longer","Somewhat less","About the same","No","I had no reason to travel",TRUE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","4","5","4","3",NA,NA,NA,NA,"5",NA,"Extremely satisfied","The highway. ","The sidewalks leading to my house","None at all","TV,Radio,Social media",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"The news channel","Idk, the main news radio station","","","","","","Snapchat and Instagram ","","","","No","","","3","1","4","2","5","6","3","2","4","5","1","6",21,"18-24","18-24","18-34","Female","Female","",NA,"Non-White","","Yes",NA,NA,NA,"No",NA,NA,NA,NA,"Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"1",1,"0",0,"2",2,"",0,0,0,100,0,0
"R_4A5YXDX40F8L0LT",TRUE,100,2024-02-13 15:11:50,2024-02-13 15:25:28,2024-02-13 15:25:29,817,"Accept","Yes","Yes","84627","F",2024-02-08,2024-02-09,"1 inch","Light Snowfall","Somewhat less","Much shorter","Somewhat less","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Attend school,Work- or school-related activities,Eat meal at restaurant,Service private vehicle (gas, oil, repairs, etc.),Shopping (groceries, clothing, convenience store, etc),Other errands or appointments (bank, professional office, doctor/dentist, etc.),Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.),Social or entertainment activities (friends/relatives, movie, etc.)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","4","3","2","2",NA,"2","3","3","4","3","Somewhat dissatisfied","None.","None.","A lot","App,Other (please specify)",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"","","","","Samsung Weather","","","","","","Google/Samsung Alerts","Yes, a little","Traffic Cameras","It isn't very easy to navigate nor is it very accurate.","1","2","3","4","5","6","1","3","6","4","2","5",23,"18-24","18-24","18-34","Male","Male","","White or Caucasian","White","","Yes","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$75,000 to $99,999","75-100","75-100","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"2",2,"3",3,"",0,0,0,100,0,0
"R_3TYDYBvTK7eEme5",TRUE,100,2024-02-13 19:20:43,2024-02-13 19:28:11,2024-02-13 19:28:12,448,"Accept","Yes","Yes","84720","F",2024-02-08,2024-02-09,"7-11 inches","Extreme Snowfall","Somewhat more","About the same","Somewhat less","About the same","No","I had no reason to travel,The roads, streets, and sidewalks were not in good condition.",TRUE,FALSE,TRUE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I did more activities / made more trips before the storm arrived.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"5","3",NA,NA,NA,"5","5",NA,"Extremely satisfied","The area in front of my house where my neighbor cleared what the snowplows piled up","None that I know of.","A great deal","TV,App,Online",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Weather Nation","","","","Weather Nation","","Weather Channel website","","","","","No","","","1","2","3","5","4","6","1","2","6","3","5","4",68,"65-84","65+","65+","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$35,000 to $49,999","35-50","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"0",0,"2",2,"",0.06,0.646666666666667,3.5,68.4833333333333,30.3033333333333,1.21333333333333
"R_5PvwkPZZbb9QLvW",TRUE,100,2024-02-13 20:02:02,2024-02-13 20:18:59,2024-02-13 20:19:00,1017,"Accept","Yes","Yes","84642","F",2024-02-08,2024-02-09,"2 inches","Moderate Snowfall","Much less","Much shorter","Much less","About the same","No","I had no reason to travel",TRUE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","5",NA,"4",NA,NA,NA,NA,NA,NA,NA,"Extremely satisfied","The city roads of where I live ","Some businesses and stores ","A moderate amount","App",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","","Weather app","","","","","","","No","","","1","3","2","6","4","5","6","2","5","3","1","4",22,"18-24","18-24","18-34","Female","Female","","Hispanic or Latino/a/x","Non-White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$35,000 to $49,999","35-50","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"0",0,"2",2,"",0,0,0,100,0,0
"R_7HObfQCFGH3s7Hb",TRUE,100,2024-02-13 21:29:01,2024-02-13 21:37:36,2024-02-13 21:37:36,514,"Accept","Yes","Yes","84645","F",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","About the same","Somewhat longer","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","3","3","2","4","5","4","3","3","4","4","Somewhat satisfied","Not sure","132 high way","A little","App,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","","","","Ksl","","","","","Family ","","No","","","2","1","3","4","5","6","2","1","6","4","5","3",45,"45-64","45-64","35-49","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"1",1,"1",1,"5+",5,"Keep plowing ",0.37,3.27,8.83,3.7,55.56,40.74
